Daily Date,SPY Daily Close,SPY Daily Open,SPY Daily High,SPY Daily Low,SPY Daily Adj Close*,QQQ Daily Close,QQQ Daily Open,QQQ Daily High,QQQ Daily Low,QQQ Daily Adj Close*
"Apr 20, 2015",209.85,211.94,210.25,208.96,183.68,107.60,110.75,107.79,106.50,101.71
"Apr 17, 2015",207.95,212.38,209.23,207.01,182.02,106.01,109.53,106.95,105.55,100.21
"Apr 16, 2015",210.37,212.33,210.98,209.79,184.13,107.69,110.23,107.88,107.40,101.80
"Apr 15, 2015",210.43,211.25,211.04,209.95,184.19,107.84,110.45,108.07,107.32,101.94
"Apr 14, 2015",209.49,212.40,209.71,208.10,183.36,107.17,109.82,107.68,106.56,101.31
"Apr 13, 2015",209.09,213.04,210.63,209.03,183.01,107.48,110.02,108.38,107.36,101.60
"Apr 10, 2015",210.04,212.71,210.09,208.96,183.84,107.75,110.18,107.76,107.03,101.85
"Apr 09, 2015",208.90,213.15,209.18,207.19,182.85,107.31,109.40,107.35,106.23,101.44
"Apr 08, 2015",207.98,213.24,208.51,207.08,182.04,106.64,109.86,106.79,105.83,100.81
"Apr 07, 2015",207.28,212.24,208.76,207.24,181.43,105.80,108.88,106.70,105.80,100.01
"Apr 06, 2015",207.83,212.44,208.45,205.21,181.91,105.98,108.25,106.27,104.34,100.18
"Apr 02, 2015",206.44,211.24,206.98,205.40,180.69,105.12,107.63,105.46,104.78,99.37
"Apr 01, 2015",205.70,210.47,206.42,204.51,180.05,105.05,108.76,105.62,104.37,99.30
"Mar 31, 2015",206.43,209.61,208.10,206.36,180.69,105.60,108.46,106.65,105.57,99.82
"Mar 30, 2015",208.25,211.57,208.61,206.96,182.28,106.73,106.68,106.82,106.16,100.89
"Mar 27, 2015",205.74,210.88,205.95,204.90,180.08,105.52,107.64,105.77,104.92,99.75
"Mar 26, 2015",205.27,207.92,206.37,204.12,179.67,105.10,108.80,105.70,104.24,99.35
"Mar 25, 2015",205.76,209.56,209.35,205.71,180.10,105.46,109.40,108.20,105.42,99.69
"Mar 24, 2015",208.82,211.03,210.40,208.74,182.78,107.93,108.05,108.81,107.91,102.02
"Mar 23, 2015",210.00,211.23,211.11,210.00,183.81,108.32,108.73,108.77,108.28,102.39
"Mar 20, 2015",210.41,209.40,211.02,209.49,184.17,108.53,109.43,109.07,108.51,102.59
"Mar 19, 2015",209.50,209.88,210.47,209.03,182.56,108.08,110.34,108.38,107.87,101.93
"Mar 18, 2015",210.46,210.37,211.27,206.62,183.39,107.92,110.95,108.41,106.03,101.78
"Mar 17, 2015",207.96,210.74,208.42,206.98,181.22,106.87,110.21,107.04,106.16,100.79
"Mar 16, 2015",208.58,212.33,208.69,205.86,181.76,106.70,108.28,106.74,105.62,100.63
"Mar 13, 2015",205.83,211.66,207.93,204.58,179.36,105.34,108.34,106.12,104.68,99.35
"Mar 12, 2015",207.10,210.15,207.18,205.20,180.47,105.80,108.22,105.92,104.96,99.78
"Mar 11, 2015",204.50,210.01,205.50,204.40,178.20,105.11,106.54,106.01,105.07,99.13
"Mar 10, 2015",204.98,210.67,206.81,204.93,178.62,105.72,106.66,106.98,105.72,99.71
"Mar 09, 2015",208.36,209.06,208.79,207.55,181.56,107.72,107.55,107.99,107.19,101.59
"Mar 06, 2015",207.50,208.94,209.94,207.10,180.81,107.41,107.45,108.71,107.14,101.30
"Mar 05, 2015",210.46,210.03,210.80,209.85,183.39,108.64,107.37,108.97,108.19,102.46
"Mar 04, 2015",210.23,210.05,210.49,209.06,183.19,108.45,107.83,108.67,107.86,102.28
"Mar 03, 2015",211.12,208.85,212.05,210.08,183.97,108.87,107.27,109.16,108.18,102.68
"Mar 02, 2015",211.99,209.87,212.06,210.72,184.73,109.38,106.59,109.42,108.59,103.16
"Feb 27, 2015",210.66,209.20,211.58,210.60,183.57,108.40,105.84,108.91,108.23,102.23
"Feb 26, 2015",211.38,207.78,211.71,210.65,184.20,108.88,105.92,108.94,108.14,102.69
"Feb 25, 2015",211.63,207.55,212.24,211.22,184.41,108.33,104.50,108.86,108.09,102.17
"Feb 24, 2015",211.81,207.86,212.05,210.76,184.57,108.60,105.15,108.73,108.05,102.42
"Feb 23, 2015",211.21,205.37,211.21,210.48,184.05,108.52,105.60,108.55,108.11,102.35
"Feb 20, 2015",211.24,205.62,211.33,208.73,184.07,108.41,106.43,108.47,107.28,102.24
"Feb 19, 2015",209.98,206.39,210.42,209.24,182.98,107.69,106.16,107.76,107.06,101.56
"Feb 18, 2015",210.13,207.26,210.22,209.34,183.11,107.16,105.08,107.22,106.74,101.06
"Feb 17, 2015",210.11,206.98,210.32,209.10,183.09,107.01,104.59,107.08,106.64,100.92
"Feb 13, 2015",209.78,205.13,209.84,208.76,182.80,106.91,108.10,106.93,106.10,100.83
"Feb 12, 2015",208.92,204.96,208.99,206.97,182.05,106.00,108.31,106.04,105.30,99.97
"Feb 11, 2015",206.93,209.07,207.45,205.83,180.32,104.78,108.47,105.02,104.32,98.82
"Feb 10, 2015",206.81,209.85,207.12,204.68,180.21,104.40,108.72,104.54,103.21,98.46
"Feb 09, 2015",204.63,210.42,205.64,204.14,178.31,102.80,Dividend,103.29,102.55,96.95
"Feb 06, 2015",205.55,209.71,207.24,204.92,179.12,103.13,108.03,104.17,102.76,97.26
"Feb 05, 2015",206.12,Dividend,206.30,204.77,179.61,103.76,106.58,103.83,102.87,97.86
"Feb 04, 2015",204.06,209.96,205.38,203.51,177.82,102.87,106.41,103.55,102.31,97.02
"Feb 03, 2015",204.84,207.39,204.85,202.55,178.50,102.96,105.73,103.03,101.68,97.10
"Feb 02, 2015",201.92,207.69,202.03,197.86,175.95,101.98,105.70,102.07,99.75,96.18
"Jan 30, 2015",199.45,206.71,202.17,199.13,173.80,101.10,105.03,102.58,100.96,95.35
"Jan 29, 2015",201.99,206.77,202.30,198.68,176.01,101.89,105.88,102.08,99.96,96.09
"Jan 28, 2015",200.14,205.26,204.29,199.91,174.40,100.92,106.95,103.18,100.90,95.18
"Jan 27, 2015",202.74,205.29,204.12,201.74,176.67,101.44,107.63,102.56,101.10,95.67
"Jan 26, 2015",205.45,206.71,205.56,203.85,179.03,104.14,108.50,104.33,103.61,98.22
"Jan 23, 2015",204.97,207.74,206.10,204.81,178.61,104.26,108.73,104.58,103.72,98.33
"Jan 22, 2015",206.10,209.42,206.26,202.33,179.59,104.03,108.51,104.14,101.64,98.11
"Jan 21, 2015",203.08,210.62,203.66,200.94,176.96,102.14,109.05,102.62,100.96,96.33
"Jan 20, 2015",202.06,210.40,202.72,200.17,176.07,101.62,108.61,101.88,100.29,95.84
"Jan 16, 2015",201.63,211.47,201.82,198.55,175.70,100.82,108.84,100.95,99.36,95.09
"Jan 15, 2015",199.02,210.78,202.01,198.88,173.43,99.65,108.44,101.59,99.53,93.98
"Jan 14, 2015",200.86,211.26,201.10,198.57,175.03,100.96,108.44,101.48,100.07,95.22
"Jan 13, 2015",202.08,211.52,205.48,200.51,176.09,101.52,108.38,103.62,100.70,95.75
"Jan 12, 2015",202.65,211.66,204.60,201.92,176.59,101.55,108.35,102.93,101.29,95.77
"Jan 09, 2015",204.25,211.12,206.42,203.51,177.98,102.62,107.62,103.65,102.02,96.78
"Jan 08, 2015",205.90,210.94,206.16,203.99,179.42,103.30,107.09,103.50,102.11,97.42
"Jan 07, 2015",202.31,209.48,202.72,200.88,176.29,101.36,106.88,101.60,100.49,95.59
"Jan 06, 2015",199.82,209.41,202.72,198.86,174.12,100.07,106.91,101.75,99.62,94.38
"Jan 05, 2015",201.72,209.66,204.37,201.35,175.78,101.43,106.30,102.61,101.14,95.66
"Jan 02, 2015",205.43,209.40,206.88,204.18,179.01,102.94,105.46,104.20,102.44,97.08
"Dec 31, 2014",205.54,209.07,208.19,205.39,179.11,103.25,104.52,104.91,103.10,97.38
"Dec 30, 2014",207.60,207.89,208.37,207.51,180.90,104.32,103.37,104.96,104.18,98.39
"Dec 29, 2014",208.72,206.61,208.97,208.14,181.88,105.02,102.73,105.25,104.88,99.05
"Dec 26, 2014",208.44,205.88,208.85,208.25,181.63,105.04,103.92,105.26,104.57,99.07
"Dec 24, 2014",207.77,204.77,208.34,207.72,181.05,104.30,103.13,104.70,104.27,98.37
"Dec 23, 2014",207.75,206.56,208.23,207.40,181.03,104.21,102.54,104.97,104.09,98.28
"Dec 22, 2014",207.47,204.86,207.47,206.46,180.79,104.58,102.35,104.61,104.10,98.63
"Dec 19, 2014",206.52,203.92,207.33,205.61,179.96,104.32,101.33,104.74,103.71,98.39
"Dec 18, 2014",206.78,203.00,212.97,203.92,179.20,104.25,101.80,104.26,102.98,97.95
"Dec 17, 2014",201.79,200.05,202.34,198.29,174.87,101.80,100.84,102.09,99.92,95.65
"Dec 16, 2014",197.91,200.57,202.40,197.86,171.51,99.98,103.07,102.47,99.96,93.94
"Dec 15, 2014",199.51,200.38,202.53,198.78,172.90,101.61,102.50,103.58,101.32,95.47
"Dec 12, 2014",200.89,204.17,203.82,200.85,174.09,102.67,104.14,103.99,102.66,96.47
"Dec 11, 2014",204.19,202.97,206.19,203.71,176.95,103.80,104.02,105.04,103.59,97.53
"Dec 10, 2014",203.16,204.71,205.98,202.93,176.06,103.31,102.54,105.03,103.12,97.07
"Dec 09, 2014",206.47,205.79,206.60,203.91,178.93,104.96,101.32,105.04,103.04,98.62
"Dec 08, 2014",206.61,203.99,208.12,205.93,179.05,104.63,101.43,105.57,104.08,98.31
"Dec 05, 2014",208.00,201.50,208.47,207.55,180.26,105.38,99.52,105.70,105.15,99.02
"Dec 04, 2014",207.66,202.40,208.27,206.70,179.96,105.37,101.43,105.78,104.93,99.01
"Dec 03, 2014",207.89,198.77,208.15,207.10,180.16,105.42,100.50,105.57,104.76,99.05
"Dec 02, 2014",207.09,201.63,207.34,205.78,179.47,105.23,102.54,105.42,104.70,98.88
"Dec 01, 2014",205.76,199.65,206.54,205.38,178.31,104.81,102.82,105.92,104.42,98.48
"Nov 28, 2014",207.20,204.12,207.87,206.91,179.56,106.01,103.62,106.25,105.73,99.61
"Nov 26, 2014",207.64,204.41,207.76,207.03,179.94,105.52,102.22,105.58,104.83,99.15
"Nov 25, 2014",207.11,206.40,207.79,206.80,179.48,104.84,100.73,105.15,104.57,98.51
"Nov 24, 2014",207.26,204.01,207.39,206.91,179.61,104.68,101.58,104.73,104.06,98.36
"Nov 21, 2014",206.68,201.42,207.84,205.98,179.11,103.87,102.49,104.69,103.54,97.60
"Nov 20, 2014",205.58,202.09,205.71,204.18,178.16,103.67,103.76,103.76,102.69,97.41
"Nov 19, 2014",205.22,204.17,205.55,204.30,177.85,103.21,104.50,103.57,102.73,96.98
"Nov 18, 2014",205.55,206.38,205.92,204.44,178.13,103.68,104.72,103.82,102.99,97.42
"Nov 17, 2014",204.37,207.99,204.58,203.65,177.11,102.91,104.94,103.21,102.42,96.70
"Nov 14, 2014",204.24,208.21,204.49,203.72,177.00,103.22,104.60,103.22,102.53,96.99
"Nov 13, 2014",204.19,208.22,204.83,203.21,176.95,102.90,104.34,103.28,102.42,96.69
"Nov 12, 2014",203.96,208.31,204.24,203.31,176.75,102.46,104.96,102.57,101.87,96.27
"Nov 11, 2014",204.18,208.02,204.31,203.65,176.95,102.28,104.15,102.28,101.70,96.10
"Nov 10, 2014",203.98,208.17,204.04,203.13,176.77,101.96,103.97,102.09,101.38,95.80
"Nov 07, 2014",203.34,206.75,203.60,202.61,176.22,101.60,Dividend,101.91,101.07,95.47
"Nov 06, 2014",203.15,206.43,203.26,201.64,176.05,101.69,103.26,101.72,100.92,95.55
"Nov 05, 2014",202.34,Dividend,202.59,201.45,175.35,101.37,100.05,102.03,101.02,95.25
"Nov 04, 2014",201.07,204.74,201.60,200.06,174.25,101.36,100.97,101.62,100.67,95.24
"Nov 03, 2014",201.77,198.44,202.45,201.31,174.86,101.70,103.20,101.97,101.43,95.56
"Oct 31, 2014",201.66,198.58,201.82,200.77,174.76,101.40,102.81,101.75,101.07,95.28
"Oct 30, 2014",199.38,201.98,199.95,197.40,172.79,100.02,103.61,100.26,99.14,93.98
"Oct 29, 2014",198.11,202.64,199.12,196.80,171.68,99.81,104.77,100.12,99.10,93.78
"Oct 28, 2014",198.41,203.88,198.42,196.73,171.94,100.18,103.41,100.20,99.08,94.13
"Oct 27, 2014",196.16,205.91,196.45,195.03,169.99,98.69,105.11,98.87,98.02,92.73
"Oct 24, 2014",196.43,204.37,196.49,194.49,170.23,98.62,105.54,98.69,97.64,92.66
"Oct 23, 2014",194.93,207.52,196.20,194.26,168.93,97.82,105.32,98.36,97.17,91.91
"Oct 22, 2014",192.69,207.87,194.91,192.61,166.99,96.37,105.39,97.30,96.31,90.55
"Oct 21, 2014",194.07,207.54,194.20,191.48,168.18,96.87,104.92,96.87,95.32,91.02
"Oct 20, 2014",190.30,207.30,190.45,188.07,164.92,94.39,105.72,94.47,92.80,88.69
"Oct 17, 2014",188.47,205.81,189.75,187.62,163.33,93.00,105.80,93.89,92.46,87.38
"Oct 16, 2014",186.27,206.40,187.58,182.89,161.42,91.79,104.94,92.58,90.39,86.25
"Oct 15, 2014",186.43,207.49,187.69,181.92,161.56,92.37,104.84,92.76,90.24,86.79
"Oct 14, 2014",187.70,207.29,189.82,187.04,162.66,92.97,104.15,94.17,92.71,87.36
"Oct 13, 2014",187.41,207.54,191.15,187.30,162.41,92.96,104.59,94.99,92.88,87.35
"Oct 10, 2014",190.54,207.17,193.65,190.49,165.12,94.44,102.77,96.83,94.42,88.74
"Oct 09, 2014",192.74,207.64,196.60,192.58,167.03,96.86,103.57,98.57,96.71,91.01
"Oct 08, 2014",196.64,204.26,196.92,192.36,170.41,98.45,103.00,98.76,96.06,92.51
"Oct 07, 2014",193.26,205.31,195.72,193.22,167.48,96.57,102.98,97.78,96.56,90.74
"Oct 06, 2014",196.29,204.44,197.60,195.58,170.11,97.96,102.87,98.72,97.66,92.04
"Oct 03, 2014",196.52,203.85,196.94,195.08,170.31,98.17,102.65,98.57,97.44,92.24
"Oct 02, 2014",194.38,204.10,195.06,192.35,168.45,97.21,101.87,97.51,95.97,91.34
"Oct 01, 2014",194.35,204.16,196.77,193.91,168.43,97.21,101.98,98.61,96.90,91.34
"Sep 30, 2014",197.02,203.35,198.30,196.61,170.74,98.79,101.65,99.30,98.32,92.82
"Sep 29, 2014",197.54,204.06,197.89,196.05,171.19,98.65,101.87,98.92,97.75,92.69
"Sep 26, 2014",197.90,203.38,198.39,196.42,171.50,98.78,101.36,98.96,97.89,92.82
"Sep 25, 2014",196.34,203.17,199.05,196.27,170.15,97.74,102.03,99.65,97.70,91.84
"Sep 24, 2014",199.56,202.39,199.69,197.52,172.94,99.84,101.38,99.89,98.54,93.81
"Sep 23, 2014",198.01,202.54,199.26,197.95,171.60,98.78,101.58,99.22,98.58,92.82
"Sep 22, 2014",199.15,201.23,200.38,198.73,172.59,99.05,101.68,99.75,98.62,93.07
"Sep 19, 2014",200.70,201.92,201.90,200.29,173.93,99.98,99.36,100.56,99.58,93.94
"Sep 18, 2014",201.82,201.78,201.85,201.10,174.09,100.28,99.85,100.29,99.73,94.00
"Sep 17, 2014",200.75,197.58,201.68,199.75,173.16,99.53,99.15,100.00,98.93,93.30
"Sep 16, 2014",200.48,198.55,200.84,198.50,172.93,99.38,98.43,99.57,98.05,93.16
"Sep 15, 2014",198.98,196.82,199.32,198.38,171.64,98.52,98.03,99.60,98.22,92.35
"Sep 12, 2014",199.13,195.73,200.12,198.56,171.77,99.48,97.34,99.93,99.17,93.25
"Sep 11, 2014",200.30,195.25,200.33,199.12,172.77,99.99,97.17,100.04,99.24,93.73
"Sep 10, 2014",200.07,194.62,200.20,198.77,172.58,100.07,95.56,100.11,99.10,93.80
"Sep 09, 2014",199.32,194.41,200.55,198.91,171.93,99.25,92.99,100.46,99.06,93.04
"Sep 08, 2014",200.59,191.68,201.21,200.00,173.03,100.08,93.00,100.33,99.62,93.81
"Sep 05, 2014",201.11,188.13,201.19,199.41,173.47,99.89,90.42,99.95,99.03,93.64
"Sep 04, 2014",200.21,188.42,201.58,199.66,172.70,99.39,91.57,100.22,99.14,93.17
"Sep 03, 2014",200.50,183.06,201.41,200.22,172.95,99.48,93.54,100.34,99.30,93.25
"Sep 02, 2014",200.61,185.16,201.00,199.86,173.04,100.07,94.27,100.10,99.66,93.80
"Aug 29, 2014",200.71,188.42,200.73,199.82,173.13,99.78,96.29,99.91,99.27,93.53
"Aug 28, 2014",200.14,190.46,200.27,199.39,172.64,99.41,98.32,99.53,99.08,93.19
"Aug 27, 2014",200.25,192.69,200.57,199.94,172.73,99.52,96.62,99.64,99.31,93.29
"Aug 26, 2014",200.33,196.33,200.82,200.28,172.80,99.50,97.50,99.61,99.27,93.27
"Aug 25, 2014",200.20,193.37,200.59,199.15,172.69,99.40,98.48,99.68,99.16,93.18
"Aug 22, 2014",199.19,195.28,199.69,198.74,171.82,99.05,97.78,99.25,98.72,92.85
"Aug 21, 2014",199.50,197.34,199.76,198.93,172.08,98.90,97.17,98.95,98.60,92.71
"Aug 20, 2014",198.92,195.68,199.16,198.08,171.58,98.70,98.51,98.90,98.53,92.52
"Aug 19, 2014",198.39,194.18,198.54,197.44,171.13,98.70,98.92,98.76,98.32,92.52
"Aug 18, 2014",197.36,196.70,197.45,196.69,170.24,98.15,97.80,98.24,97.77,92.00
"Aug 15, 2014",195.72,197.69,196.65,194.31,168.82,97.40,98.06,97.63,96.48,91.30
"Aug 14, 2014",195.76,196.20,195.76,194.98,168.86,96.93,99.52,96.95,96.43,90.86
"Aug 13, 2014",194.84,196.70,195.06,193.96,168.07,96.43,98.88,96.47,95.76,90.39
"Aug 12, 2014",193.53,199.04,194.15,192.94,166.94,95.42,98.65,95.67,94.93,89.45
"Aug 11, 2014",193.80,198.04,194.66,193.71,167.17,95.46,99.74,95.76,95.20,89.48
"Aug 08, 2014",193.24,198.43,193.37,190.95,166.69,94.90,100.46,95.01,93.97,88.96
"Aug 07, 2014",191.03,200.35,193.13,190.55,164.78,94.22,Dividend,95.14,93.89,88.32
"Aug 06, 2014",192.07,201.52,192.89,191.08,165.68,94.52,99.84,95.11,93.92,88.60
"Aug 05, 2014",192.01,Dividend,193.60,191.31,165.62,94.59,99.36,95.21,94.15,88.67
"Aug 04, 2014",193.89,201.36,194.30,192.05,167.25,95.32,98.15,95.69,94.52,89.35
"Aug 01, 2014",192.50,200.77,193.76,191.57,166.05,94.67,99.59,95.34,94.04,88.74
"Jul 31, 2014",193.09,198.61,195.78,192.97,166.56,95.02,99.90,96.34,94.88,89.07
"Jul 30, 2014",196.98,199.16,197.91,196.16,169.91,96.98,99.64,97.32,96.60,90.91
"Jul 29, 2014",196.95,200.10,198.45,196.92,169.89,96.60,99.38,97.20,96.52,90.55
"Jul 28, 2014",197.80,199.27,198.09,196.62,170.62,96.77,100.09,97.02,96.02,90.71
"Jul 25, 2014",197.72,199.43,198.26,197.33,170.55,96.74,99.92,96.87,96.23,90.68
"Jul 24, 2014",198.65,200.41,199.06,198.45,171.35,97.12,99.54,97.51,96.98,91.04
"Jul 23, 2014",198.64,200.92,198.85,198.10,171.34,97.23,99.71,97.34,96.77,91.14
"Jul 22, 2014",198.20,200.17,198.56,197.87,170.96,96.61,100.34,96.76,96.35,90.56
"Jul 21, 2014",197.34,200.84,197.50,196.43,170.22,96.00,100.02,96.16,95.55,89.99
"Jul 18, 2014",197.71,201.38,197.91,196.24,170.54,96.12,99.63,96.17,95.00,90.10
"Jul 17, 2014",195.71,200.97,198.10,195.43,168.82,94.62,99.18,95.97,94.32,88.70
"Jul 16, 2014",197.96,200.45,198.26,197.42,170.76,95.89,99.53,96.30,95.79,89.89
"Jul 15, 2014",197.23,199.59,198.10,196.36,170.13,95.51,99.55,96.13,94.83,89.53
"Jul 14, 2014",197.60,200.43,197.86,197.44,170.45,95.84,99.52,96.06,95.54,89.84
"Jul 11, 2014",196.61,200.33,196.75,195.78,169.59,95.27,98.94,95.27,94.61,89.30
"Jul 10, 2014",196.34,200.14,196.86,195.06,169.36,94.66,98.75,95.05,93.63,88.73
"Jul 09, 2014",197.12,199.34,197.30,196.31,170.03,94.96,98.62,95.07,94.24,89.01
"Jul 08, 2014",196.24,199.09,197.22,195.76,169.27,94.26,98.38,95.30,93.87,88.36
"Jul 07, 2014",197.51,198.12,197.98,197.22,170.37,95.41,97.91,95.71,95.23,89.44
"Jul 03, 2014",198.20,197.84,198.29,197.64,170.96,95.70,97.49,95.70,95.15,89.71
"Jul 02, 2014",197.23,196.80,197.48,196.96,170.13,95.10,96.56,95.24,94.91,89.15
"Jul 01, 2014",197.03,196.47,197.63,196.13,169.95,94.94,95.81,95.19,94.20,89.00
"Jun 30, 2014",195.72,195.16,196.17,195.53,168.82,93.91,95.36,94.14,93.67,88.03
"Jun 27, 2014",195.82,194.29,195.88,194.89,168.91,93.75,95.27,93.77,93.19,87.88
"Jun 26, 2014",195.44,193.61,195.63,194.13,168.58,93.34,94.37,93.36,92.62,87.50
"Jun 25, 2014",195.58,193.97,195.78,194.25,168.70,93.29,94.96,93.45,92.48,87.45
"Jun 24, 2014",194.70,191.46,196.50,194.48,167.94,92.70,94.00,93.57,92.43,86.90
"Jun 23, 2014",195.88,192.94,196.05,195.52,168.96,92.79,94.94,92.82,92.51,86.98
"Jun 20, 2014",195.94,191.11,196.10,195.70,169.01,92.77,94.87,92.87,92.53,86.96
"Jun 19, 2014",196.48,193.10,196.60,195.80,168.67,92.91,94.82,93.17,92.49,86.86
"Jun 18, 2014",196.26,192.87,196.37,194.40,168.48,92.97,96.18,93.10,91.98,86.92
"Jun 17, 2014",194.83,192.56,194.97,193.81,167.26,92.45,97.14,92.70,92.18,86.43
"Jun 16, 2014",194.29,195.61,194.70,193.66,166.79,92.40,96.98,92.67,91.96,86.38
"Jun 13, 2014",194.13,197.65,194.32,193.30,166.65,92.32,96.84,92.55,91.92,86.31
"Jun 12, 2014",193.54,198.17,194.80,193.11,166.15,92.05,96.62,92.79,91.73,86.06
"Jun 11, 2014",194.92,197.76,195.12,194.48,167.33,92.89,97.40,93.02,92.50,86.84
"Jun 10, 2014",195.60,198.09,195.64,194.92,167.92,92.91,96.95,92.96,92.56,86.86
"Jun 09, 2014",195.58,198.83,196.05,195.17,167.90,92.75,96.45,92.98,92.50,86.71
"Jun 06, 2014",195.38,198.50,195.43,194.78,167.73,92.82,95.92,92.82,92.45,86.77
"Jun 05, 2014",194.45,198.01,194.65,192.70,166.93,92.29,95.11,92.46,91.29,86.28
"Jun 04, 2014",193.19,197.09,193.30,192.27,165.85,91.52,95.63,91.67,90.81,85.56
"Jun 03, 2014",192.80,196.35,192.90,192.25,165.51,91.18,96.20,91.33,90.80,85.24
"Jun 02, 2014",192.90,197.35,192.99,191.97,165.60,91.22,95.99,91.44,90.64,85.28
"May 30, 2014",192.68,198.11,192.80,192.03,165.41,91.31,95.70,91.45,90.83,85.36
"May 29, 2014",192.37,197.72,192.40,191.33,165.14,91.30,94.90,91.31,90.86,85.35
"May 28, 2014",191.38,197.61,191.82,191.06,164.29,90.72,93.74,91.10,90.65,84.81
"May 27, 2014",191.52,196.22,191.58,190.95,164.41,91.00,94.51,91.02,90.20,85.07
"May 23, 2014",190.35,195.22,190.48,189.59,163.41,89.88,95.23,89.90,89.12,84.03
"May 22, 2014",189.59,196.73,189.98,188.86,162.76,89.23,95.59,89.48,88.80,83.42
"May 21, 2014",189.13,197.15,189.22,188.06,162.36,88.84,95.41,88.89,88.11,83.05
"May 20, 2014",187.55,197.82,188.67,187.07,161.01,88.00,95.00,88.60,87.64,82.27
"May 19, 2014",188.74,197.79,188.89,187.52,162.03,88.32,94.24,88.46,87.30,82.57
"May 16, 2014",188.05,197.05,188.13,186.72,161.43,87.71,93.73,87.76,86.64,82.00
"May 15, 2014",187.40,196.20,188.72,186.48,160.88,87.14,93.22,87.96,86.58,81.46
"May 14, 2014",189.06,195.70,189.88,188.79,162.30,87.83,93.35,88.35,87.62,82.11
"May 13, 2014",189.96,194.98,190.42,189.77,163.07,88.29,92.49,88.61,88.12,82.54
"May 12, 2014",189.79,195.61,189.88,188.00,162.93,88.23,92.78,88.26,87.24,82.48
"May 09, 2014",187.96,194.29,188.04,186.83,161.36,86.80,92.76,86.86,85.85,81.15
"May 08, 2014",187.68,195.53,189.05,187.08,161.12,86.48,92.70,87.53,86.05,80.85
"May 07, 2014",187.88,195.99,187.97,186.01,161.29,86.56,Dividend,87.08,85.53,80.92
"May 06, 2014",186.78,196.03,188.13,186.74,160.34,86.81,93.11,87.86,86.77,81.16
"May 05, 2014",188.42,Dividend,188.55,186.62,161.75,87.95,92.54,87.97,86.76,82.22
"May 02, 2014",188.06,196.43,189.14,187.78,161.44,87.49,92.33,88.11,87.28,81.79
"May 01, 2014",188.33,194.83,188.84,187.73,161.68,87.65,92.16,88.15,87.31,81.94
"Apr 30, 2014",188.31,194.02,188.50,187.18,161.66,87.39,92.45,87.48,86.54,81.70
"Apr 29, 2014",187.75,193.89,188.04,187.08,161.18,87.16,92.69,87.32,86.31,81.48
"Apr 28, 2014",186.88,193.92,187.69,184.96,160.43,86.47,92.59,87.11,85.11,80.84
"Apr 25, 2014",186.29,194.69,187.33,185.87,159.92,86.19,92.67,87.17,85.98,80.58
"Apr 24, 2014",187.83,194.90,188.39,186.93,161.25,87.59,92.84,88.21,86.65,81.89
"Apr 23, 2014",187.45,195.34,187.92,187.30,160.92,86.76,92.63,87.56,86.71,81.11
"Apr 22, 2014",187.89,195.35,188.40,187.13,161.30,87.53,91.60,87.75,86.99,81.83
"Apr 21, 2014",187.04,194.87,187.10,186.21,160.57,86.84,90.95,86.84,86.00,81.18
"Apr 17, 2014",186.39,193.41,186.91,185.56,160.01,86.20,90.92,86.63,85.63,80.59
"Apr 16, 2014",186.13,192.47,186.14,184.65,159.79,86.18,91.42,86.18,85.09,80.57
"Apr 15, 2014",184.20,192.43,184.33,181.51,158.13,85.05,91.32,85.54,83.28,79.51
"Apr 14, 2014",182.94,192.95,183.37,181.44,157.05,84.77,91.04,85.22,83.99,79.25
"Apr 11, 2014",181.51,192.19,183.42,181.31,155.82,84.11,90.97,85.44,83.91,78.63
"Apr 10, 2014",183.16,191.82,187.17,182.93,157.24,85.10,90.28,87.88,84.86,79.56
"Apr 09, 2014",187.09,191.52,187.15,185.06,160.61,87.82,89.32,87.87,86.43,82.10
"Apr 08, 2014",185.10,191.06,185.40,183.59,158.90,86.34,88.94,86.46,85.35,80.72
"Apr 07, 2014",184.34,189.76,186.26,183.96,158.25,85.55,88.16,86.63,84.95,79.98
"Apr 04, 2014",186.40,189.18,189.70,186.10,160.02,86.37,88.28,89.41,86.14,80.75
"Apr 03, 2014",188.63,188.09,189.22,188.05,161.93,88.73,87.45,89.68,88.22,82.95
"Apr 02, 2014",188.88,188.65,189.13,188.14,162.15,89.44,87.24,89.68,89.04,83.62
"Apr 01, 2014",188.25,187.69,188.36,187.00,161.61,89.21,87.81,89.27,87.71,83.40
"Mar 31, 2014",187.01,187.51,187.30,185.52,160.54,87.67,88.02,88.26,87.62,81.96
"Mar 28, 2014",185.49,188.68,186.42,185.00,159.24,87.05,88.31,88.01,86.81,81.38
